STATE,YEAR,MONTH,MONTH_NUM,RAINFALL
JAMMU & KASHMIR,1972,JUN,6,31.8
JAMMU & KASHMIR,1972,JUL,7,122.4
JAMMU & KASHMIR,1972,AUG,8,142.8
JAMMU & KASHMIR,1972,SEP,9,67.5
JAMMU & KASHMIR,1972,OCT,10,96.7
JAMMU & KASHMIR,1972,NOV,11,25.8
JAMMU & KASHMIR,1972,DEC,12,87.1
JAMMU & KASHMIR,1973,JAN,1,134.1
JAMMU & KASHMIR,1973,FEB,2,83.4
JAMMU & KASHMIR,1973,MAR,3,131.3
JAMMU & KASHMIR,1973,APR,4,65.9
JAMMU & KASHMIR,1973,MAY,5,57.2
JAMMU & KASHMIR,1973,JUN,6,29.1
JAMMU & KASHMIR,1973,JUL,7,180.9
JAMMU & KASHMIR,1973,AUG,8,299.7
JAMMU & KASHMIR,1973,SEP,9,45.5
JAMMU & KASHMIR,1973,OCT,10,21.6
JAMMU & KASHMIR,1973,NOV,11,0.0
JAMMU & KASHMIR,1973,DEC,12,51.8
JAMMU & KASHMIR,1974,JAN,1,118.1
JAMMU & KASHMIR,1974,FEB,2,100.6
JAMMU & KASHMIR,1974,MAR,3,64.3
JAMMU & KASHMIR,1974,APR,4,46.2
JAMMU & KASHMIR,1974,MAY,5,76.0
JAMMU & KASHMIR,1974,JUN,6,122.3
JAMMU & KASHMIR,1974,JUL,7,90.1
JAMMU & KASHMIR,1974,AUG,8,49.1
JAMMU & KASHMIR,1974,SEP,9,44.0
JAMMU & KASHMIR,1974,OCT,10,12.0
JAMMU & KASHMIR,1974,NOV,11,0.6
JAMMU & KASHMIR,1974,DEC,12,79.2
JAMMU & KASHMIR,1975,JAN,1,71.5
JAMMU & KASHMIR,1975,FEB,2,94.3
JAMMU & KASHMIR,1975,MAR,3,180.1
JAMMU & KASHMIR,1975,APR,4,83.5
JAMMU & KASHMIR,1975,MAY,5,98.4
JAMMU & KASHMIR,1975,JUN,6,39.6
JAMMU & KASHMIR,1975,JUL,7,262.7
JAMMU & KASHMIR,1975,AUG,8,256.5
JAMMU & KASHMIR,1975,SEP,9,73.5
JAMMU & KASHMIR,1975,OCT,10,1.8
JAMMU & KASHMIR,1975,NOV,11,12.8
JAMMU & KASHMIR,1975,DEC,12,5.8
JAMMU & KASHMIR,1976,JAN,1,96.6
JAMMU & KASHMIR,1976,FEB,2,156.4
JAMMU & KASHMIR,1976,MAR,3,116.8
JAMMU & KASHMIR,1976,APR,4,72.4
JAMMU & KASHMIR,1976,MAY,5,41.1
JAMMU & KASHMIR,1976,JUN,6,47.6
JAMMU & KASHMIR,1976,JUL,7,108.2
JAMMU & KASHMIR,1976,AUG,8,266.9
JAMMU & KASHMIR,1976,SEP,9,58.8
JAMMU & KASHMIR,1976,OCT,10,35.1
JAMMU & KASHMIR,1976,NOV,11,0.0
JAMMU & KASHMIR,1976,DEC,12,23.5
JAMMU & KASHMIR,1977,JAN,1,150.2
JAMMU & KASHMIR,1977,FEB,2,21.3
JAMMU & KASHMIR,1977,MAR,3,21.1
JAMMU & KASHMIR,1977,APR,4,145.3
JAMMU & KASHMIR,1977,MAY,5,68.8
JAMMU & KASHMIR,1977,JUN,6,56.5
JAMMU & KASHMIR,1977,JUL,7,183.7
JAMMU & KASHMIR,1977,AUG,8,115.0
JAMMU & KASHMIR,1977,SEP,9,63.2
JAMMU & KASHMIR,1977,OCT,10,36.1
JAMMU & KASHMIR,1977,NOV,11,20.8
JAMMU & KASHMIR,1977,DEC,12,73.1
JAMMU & KASHMIR,1978,JAN,1,50.2
JAMMU & KASHMIR,1978,FEB,2,73.0
JAMMU & KASHMIR,1978,MAR,3,253.6
JAMMU & KASHMIR,1978,APR,4,60.6
JAMMU & KASHMIR,1978,MAY,5,40.4
JAMMU & KASHMIR,1978,JUN,6,76.7
JAMMU & KASHMIR,1978,JUL,7,172.0
JAMMU & KASHMIR,1978,AUG,8,173.4
JAMMU & KASHMIR,1978,SEP,9,70.1
JAMMU & KASHMIR,1978,OCT,10,1.1
JAMMU & KASHMIR,1978,NOV,11,89.7
JAMMU & KASHMIR,1978,DEC,12,0.8
JAMMU & KASHMIR,1979,JAN,1,65.6
JAMMU & KASHMIR,1979,FEB,2,98.4
JAMMU & KASHMIR,1979,MAR,3,228.6
JAMMU & KASHMIR,1979,APR,4,58.4
JAMMU & KASHMIR,1979,MAY,5,147.1
JAMMU & KASHMIR,1979,JUN,6,51.6
JAMMU & KASHMIR,1979,JUL,7,103.8
JAMMU & KASHMIR,1979,AUG,8,115.9
JAMMU & KASHMIR,1979,SEP,9,71.0
JAMMU & KASHMIR,1979,OCT,10,7.6
JAMMU & KASHMIR,1979,NOV,11,89.9
JAMMU & KASHMIR,1979,DEC,12,39.5
JAMMU & KASHMIR,1980,JAN,1,84.1
JAMMU & KASHMIR,1980,FEB,2,171.6
JAMMU & KASHMIR,1980,MAR,3,136.8
JAMMU & KASHMIR,1980,APR,4,36.1
JAMMU & KASHMIR,1980,MAY,5,61.4
JAMMU & KASHMIR,1980,JUN,6,106.9
JAMMU & KASHMIR,1980,JUL,7,161.9
JAMMU & KASHMIR,1980,AUG,8,68.7
JAMMU & KASHMIR,1980,SEP,9,57.8
JAMMU & KASHMIR,1980,OCT,10,28.0
JAMMU & KASHMIR,1980,NOV,11,47.3
JAMMU & KASHMIR,1980,DEC,12,57.1
JAMMU & KASHMIR,1981,JAN,1,146.1
JAMMU & KASHMIR,1981,FEB,2,131.2
JAMMU & KASHMIR,1981,MAR,3,227.3
JAMMU & KASHMIR,1981,APR,4,88.9
JAMMU & KASHMIR,1981,MAY,5,76.7
JAMMU & KASHMIR,1981,JUN,6,72.3
JAMMU & KASHMIR,1981,JUL,7,216.0
JAMMU & KASHMIR,1981,AUG,8,90.3
JAMMU & KASHMIR,1981,SEP,9,26.7
JAMMU & KASHMIR,1981,OCT,10,15.3
JAMMU & KASHMIR,1981,NOV,11,37.4
JAMMU & KASHMIR,1981,DEC,12,7.3
JAMMU & KASHMIR,1982,JAN,1,91.9
JAMMU & KASHMIR,1982,FEB,2,139.0
JAMMU & KASHMIR,1982,MAR,3,222.4
JAMMU & KASHMIR,1982,APR,4,128.7
JAMMU & KASHMIR,1982,MAY,5,104.6
JAMMU & KASHMIR,1982,JUN,6,42.0
JAMMU & KASHMIR,1982,JUL,7,89.6
JAMMU & KASHMIR,1982,AUG,8,134.5
JAMMU & KASHMIR,1982,SEP,9,33.3
JAMMU & KASHMIR,1982,OCT,10,64.2
JAMMU & KASHMIR,1982,NOV,11,55.9
JAMMU & KASHMIR,1982,DEC,12,96.0
JAMMU & KASHMIR,1983,JAN,1,118.8
JAMMU & KASHMIR,1983,FEB,2,97.2
JAMMU & KASHMIR,1983,MAR,3,318.8
JAMMU & KASHMIR,1983,APR,4,207.8
JAMMU & KASHMIR,1983,MAY,5,108.8
JAMMU & KASHMIR,1983,JUN,6,67.1
JAMMU & KASHMIR,1983,JUL,7,154.0
JAMMU & KASHMIR,1983,AUG,8,222.1
JAMMU & KASHMIR,1983,SEP,9,115.1
JAMMU & KASHMIR,1983,OCT,10,39.7
JAMMU & KASHMIR,1983,NOV,11,14.6
JAMMU & KASHMIR,1983,DEC,12,21.2
JAMMU & KASHMIR,1984,JAN,1,33.6
JAMMU & KASHMIR,1984,FEB,2,181.2
JAMMU & KASHMIR,1984,MAR,3,90.5
JAMMU & KASHMIR,1984,APR,4,128.2
JAMMU & KASHMIR,1984,MAY,5,52.3
JAMMU & KASHMIR,1984,JUN,6,63.2
JAMMU & KASHMIR,1984,JUL,7,159.6
JAMMU & KASHMIR,1984,AUG,8,234.7
JAMMU & KASHMIR,1984,SEP,9,96.4
JAMMU & KASHMIR,1984,OCT,10,2.0
JAMMU & KASHMIR,1984,NOV,11,45.4
JAMMU & KASHMIR,1984,DEC,12,70.2
JAMMU & KASHMIR,1985,JAN,1,80.1
JAMMU & KASHMIR,1985,FEB,2,23.7
JAMMU & KASHMIR,1985,MAR,3,42.1
JAMMU & KASHMIR,1985,APR,4,71.4
JAMMU & KASHMIR,1985,MAY,5,106.9
JAMMU & KASHMIR,1985,JUN,6,54.4
JAMMU & KASHMIR,1985,JUL,7,295.5
JAMMU & KASHMIR,1985,AUG,8,154.8
JAMMU & KASHMIR,1985,SEP,9,54.7
JAMMU & KASHMIR,1985,OCT,10,90.0
JAMMU & KASHMIR,1985,NOV,11,13.9
JAMMU & KASHMIR,1985,DEC,12,179.7
JAMMU & KASHMIR,1986,JAN,1,20.9
JAMMU & KASHMIR,1986,FEB,2,110.9
JAMMU & KASHMIR,1986,MAR,3,235.0
JAMMU & KASHMIR,1986,APR,4,163.7
JAMMU & KASHMIR,1986,MAY,5,72.4
JAMMU & KASHMIR,1986,JUN,6,63.5
JAMMU & KASHMIR,1986,JUL,7,230.8
JAMMU & KASHMIR,1986,AUG,8,217.9
JAMMU & KASHMIR,1986,SEP,9,36.9
JAMMU & KASHMIR,1986,OCT,10,45.5
JAMMU & KASHMIR,1986,NOV,11,164.1
JAMMU & KASHMIR,1986,DEC,12,159.5
JAMMU & KASHMIR,1987,JAN,1,45.0
JAMMU & KASHMIR,1987,FEB,2,150.1
JAMMU & KASHMIR,1987,MAR,3,140.4
JAMMU & KASHMIR,1987,APR,4,134.7
JAMMU & KASHMIR,1987,MAY,5,234.4
JAMMU & KASHMIR,1987,JUN,6,125.1
JAMMU & KASHMIR,1987,JUL,7,71.9
JAMMU & KASHMIR,1987,AUG,8,128.4
JAMMU & KASHMIR,1987,SEP,9,47.0
JAMMU & KASHMIR,1987,OCT,10,122.8
JAMMU & KASHMIR,1987,NOV,11,0.3
JAMMU & KASHMIR,1987,DEC,12,15.9
JAMMU & KASHMIR,1988,JAN,1,78.2
JAMMU & KASHMIR,1988,FEB,2,155.5
JAMMU & KASHMIR,1988,MAR,3,280.2
JAMMU & KASHMIR,1988,APR,4,46.8
JAMMU & KASHMIR,1988,MAY,5,39.9
JAMMU & KASHMIR,1988,JUN,6,76.3
JAMMU & KASHMIR,1988,JUL,7,413.8
JAMMU & KASHMIR,1988,AUG,8,165.7
JAMMU & KASHMIR,1988,SEP,9,308.6
JAMMU & KASHMIR,1988,OCT,10,5.4
JAMMU & KASHMIR,1988,NOV,11,7.0
JAMMU & KASHMIR,1988,DEC,12,93.6
JAMMU & KASHMIR,1989,JAN,1,74.9
JAMMU & KASHMIR,1989,FEB,2,78.2
JAMMU & KASHMIR,1989,MAR,3,134.1
JAMMU & KASHMIR,1989,APR,4,114.6
JAMMU & KASHMIR,1989,MAY,5,139.0
JAMMU & KASHMIR,1989,JUN,6,69.1
JAMMU & KASHMIR,1989,JUL,7,293.8
JAMMU & KASHMIR,1989,AUG,8,114.9
JAMMU & KASHMIR,1989,SEP,9,39.3
JAMMU & KASHMIR,1989,OCT,10,40.3
JAMMU & KASHMIR,1989,NOV,11,50.7
JAMMU & KASHMIR,1989,DEC,12,67.1
JAMMU & KASHMIR,1990,JAN,1,110.2
JAMMU & KASHMIR,1990,FEB,2,206.5
JAMMU & KASHMIR,1990,MAR,3,309.8
JAMMU & KASHMIR,1990,APR,4,98.4
JAMMU & KASHMIR,1990,MAY,5,28.6
JAMMU & KASHMIR,1990,JUN,6,69.1
JAMMU & KASHMIR,1990,JUL,7,193.3
JAMMU & KASHMIR,1990,AUG,8,133.5
JAMMU & KASHMIR,1990,SEP,9,115.6
JAMMU & KASHMIR,1990,OCT,10,38.6
JAMMU & KASHMIR,1990,NOV,11,10.5
JAMMU & KASHMIR,1990,DEC,12,259.7
JAMMU & KASHMIR,1991,JAN,1,71.3
JAMMU & KASHMIR,1991,FEB,2,216.5
JAMMU & KASHMIR,1991,MAR,3,176.1
JAMMU & KASHMIR,1991,APR,4,233.2
JAMMU & KASHMIR,1991,MAY,5,93.5
JAMMU & KASHMIR,1991,JUN,6,75.6
JAMMU & KASHMIR,1991,JUL,7,162.8
JAMMU & KASHMIR,1991,AUG,8,204.4
JAMMU & KASHMIR,1991,SEP,9,148.9
JAMMU & KASHMIR,1991,OCT,10,10.6
JAMMU & KASHMIR,1991,NOV,11,5.6
JAMMU & KASHMIR,1991,DEC,12,50.5
JAMMU & KASHMIR,1992,JAN,1,161.9
JAMMU & KASHMIR,1992,FEB,2,91.2
JAMMU & KASHMIR,1992,MAR,3,194.7
JAMMU & KASHMIR,1992,APR,4,86.8
JAMMU & KASHMIR,1992,MAY,5,110.7
JAMMU & KASHMIR,1992,JUN,6,44.6
JAMMU & KASHMIR,1992,JUL,7,168.8
JAMMU & KASHMIR,1992,AUG,8,306.1
JAMMU & KASHMIR,1992,SEP,9,226.6
JAMMU & KASHMIR,1992,OCT,10,22.6
JAMMU & KASHMIR,1992,NOV,11,36.4
JAMMU & KASHMIR,1992,DEC,12,27.6
JAMMU & KASHMIR,1993,JAN,1,114.9
JAMMU & KASHMIR,1993,FEB,2,123.6
JAMMU & KASHMIR,1993,MAR,3,233.1
JAMMU & KASHMIR,1993,APR,4,31.8
JAMMU & KASHMIR,1993,MAY,5,106.5
JAMMU & KASHMIR,1993,JUN,6,93.6
JAMMU & KASHMIR,1993,JUL,7,324.7
JAMMU & KASHMIR,1993,AUG,8,63.4
JAMMU & KASHMIR,1993,SEP,9,84.3
JAMMU & KASHMIR,1993,OCT,10,13.2
JAMMU & KASHMIR,1993,NOV,11,54.4
JAMMU & KASHMIR,1993,DEC,12,0.2
JAMMU & KASHMIR,1994,JAN,1,139.9
JAMMU & KASHMIR,1994,FEB,2,133.0
JAMMU & KASHMIR,1994,MAR,3,82.3
JAMMU & KASHMIR,1994,APR,4,136.6
JAMMU & KASHMIR,1994,MAY,5,99.2
JAMMU & KASHMIR,1994,JUN,6,107.9
JAMMU & KASHMIR,1994,JUL,7,344.7
JAMMU & KASHMIR,1994,AUG,8,329.1
JAMMU & KASHMIR,1994,SEP,9,88.6
JAMMU & KASHMIR,1994,OCT,10,32.4
JAMMU & KASHMIR,1994,NOV,11,2.7
JAMMU & KASHMIR,1994,DEC,12,236.0
JAMMU & KASHMIR,1995,JAN,1,101.4
JAMMU & KASHMIR,1995,FEB,2,210.2
JAMMU & KASHMIR,1995,MAR,3,129.3
JAMMU & KASHMIR,1995,APR,4,124.9
JAMMU & KASHMIR,1995,MAY,5,74.4
JAMMU & KASHMIR,1995,JUN,6,56.0
JAMMU & KASHMIR,1995,JUL,7,408.0
JAMMU & KASHMIR,1995,AUG,8,241.3
JAMMU & KASHMIR,1995,SEP,9,140.1
JAMMU & KASHMIR,1995,OCT,10,38.8
JAMMU & KASHMIR,1995,NOV,11,45.6
JAMMU & KASHMIR,1995,DEC,12,49.6
JAMMU & KASHMIR,1996,JAN,1,127.5
JAMMU & KASHMIR,1996,FEB,2,115.7
JAMMU & KASHMIR,1996,MAR,3,213.6
JAMMU & KASHMIR,1996,APR,4,85.4
JAMMU & KASHMIR,1996,MAY,5,125.5
JAMMU & KASHMIR,1996,JUN,6,182.0
JAMMU & KASHMIR,1996,JUL,7,136.0
JAMMU & KASHMIR,1996,AUG,8,441.5
JAMMU & KASHMIR,1996,SEP,9,52.3
JAMMU & KASHMIR,1996,OCT,10,96.4
JAMMU & KASHMIR,1996,NOV,11,25.8
JAMMU & KASHMIR,1996,DEC,12,18.8
JAMMU & KASHMIR,1997,JAN,1,68.4
JAMMU & KASHMIR,1997,FEB,2,55.6
JAMMU & KASHMIR,1997,MAR,3,164.1
JAMMU & KASHMIR,1997,APR,4,144.5
JAMMU & KASHMIR,1997,MAY,5,89.1
JAMMU & KASHMIR,1997,JUN,6,81.2
JAMMU & KASHMIR,1997,JUL,7,126.6
JAMMU & KASHMIR,1997,AUG,8,270.2
JAMMU & KASHMIR,1997,SEP,9,75.4
JAMMU & KASHMIR,1997,OCT,10,77.3
JAMMU & KASHMIR,1997,NOV,11,84.3
JAMMU & KASHMIR,1997,DEC,12,59.2
JAMMU & KASHMIR,1998,JAN,1,75.0
JAMMU & KASHMIR,1998,FEB,2,297.2
JAMMU & KASHMIR,1998,MAR,3,185.4
JAMMU & KASHMIR,1998,APR,4,192.8
JAMMU & KASHMIR,1998,MAY,5,75.1
JAMMU & KASHMIR,1998,JUN,6,59.3
JAMMU & KASHMIR,1998,JUL,7,161.0
JAMMU & KASHMIR,1998,AUG,8,131.1
JAMMU & KASHMIR,1998,SEP,9,97.9
JAMMU & KASHMIR,1998,OCT,10,49.2
JAMMU & KASHMIR,1998,NOV,11,1.8
JAMMU & KASHMIR,1998,DEC,12,0.0
JAMMU & KASHMIR,1999,JAN,1,183.5
JAMMU & KASHMIR,1999,FEB,2,56.0
JAMMU & KASHMIR,1999,MAR,3,91.6
JAMMU & KASHMIR,1999,APR,4,24.3
JAMMU & KASHMIR,1999,MAY,5,47.6
JAMMU & KASHMIR,1999,JUN,6,51.9
JAMMU & KASHMIR,1999,JUL,7,133.8
JAMMU & KASHMIR,1999,AUG,8,145.0
JAMMU & KASHMIR,1999,SEP,9,84.8
JAMMU & KASHMIR,1999,OCT,10,3.5
JAMMU & KASHMIR,1999,NOV,11,68.4
JAMMU & KASHMIR,1999,DEC,12,0.2
JAMMU & KASHMIR,2000,JAN,1,159.5
JAMMU & KASHMIR,2000,FEB,2,106.6
JAMMU & KASHMIR,2000,MAR,3,90.4
JAMMU & KASHMIR,2000,APR,4,30.4
JAMMU & KASHMIR,2000,MAY,5,51.1
JAMMU & KASHMIR,2000,JUN,6,95.5
JAMMU & KASHMIR,2000,JUL,7,193.7
JAMMU & KASHMIR,2000,AUG,8,123.6
JAMMU & KASHMIR,2000,SEP,9,73.2
JAMMU & KASHMIR,2000,OCT,10,1.4
JAMMU & KASHMIR,2000,NOV,11,21.0
JAMMU & KASHMIR,2000,DEC,12,38.2
JAMMU & KASHMIR,2001,JAN,1,17.4
JAMMU & KASHMIR,2001,FEB,2,54.3
JAMMU & KASHMIR,2001,MAR,3,81.7
JAMMU & KASHMIR,2001,APR,4,92.8
JAMMU & KASHMIR,2001,MAY,5,69.6
JAMMU & KASHMIR,2001,JUN,6,121.7
JAMMU & KASHMIR,2001,JUL,7,243.9
JAMMU & KASHMIR,2001,AUG,8,126.7
JAMMU & KASHMIR,2001,SEP,9,53.9
JAMMU & KASHMIR,2001,OCT,10,12.7
JAMMU & KASHMIR,2001,NOV,11,51.6
JAMMU & KASHMIR,2001,DEC,12,26.4
JAMMU & KASHMIR,2002,JAN,1,58.7
JAMMU & KASHMIR,2002,FEB,2,101.2
JAMMU & KASHMIR,2002,MAR,3,105.5
JAMMU & KASHMIR,2002,APR,4,86.3
JAMMU & KASHMIR,2002,MAY,5,33.0
JAMMU & KASHMIR,2002,JUN,6,94.2
JAMMU & KASHMIR,2002,JUL,7,78.7
JAMMU & KASHMIR,2002,AUG,8,217.4
JAMMU & KASHMIR,2002,SEP,9,97.9
JAMMU & KASHMIR,2002,OCT,10,15.2
JAMMU & KASHMIR,2002,NOV,11,0.7
JAMMU & KASHMIR,2002,DEC,12,14.6
JAMMU & KASHMIR,2003,JAN,1,26.9
JAMMU & KASHMIR,2003,FEB,2,267.2
JAMMU & KASHMIR,2003,MAR,3,170.9
JAMMU & KASHMIR,2003,APR,4,117.5
JAMMU & KASHMIR,2003,MAY,5,111.3
JAMMU & KASHMIR,2003,JUN,6,41.0
JAMMU & KASHMIR,2003,JUL,7,136.0
JAMMU & KASHMIR,2003,AUG,8,185.5
JAMMU & KASHMIR,2003,SEP,9,126.1
JAMMU & KASHMIR,2003,OCT,10,13.3
JAMMU & KASHMIR,2003,NOV,11,33.7
JAMMU & KASHMIR,2003,DEC,12,81.7
JAMMU & KASHMIR,2004,JAN,1,176.0
JAMMU & KASHMIR,2004,FEB,2,70.6
JAMMU & KASHMIR,2004,MAR,3,21.2
JAMMU & KASHMIR,2004,APR,4,118.9
JAMMU & KASHMIR,2004,MAY,5,87.5
JAMMU & KASHMIR,2004,JUN,6,95.2
JAMMU & KASHMIR,2004,JUL,7,118.0
JAMMU & KASHMIR,2004,AUG,8,77.9
JAMMU & KASHMIR,2004,SEP,9,40.5
JAMMU & KASHMIR,2004,OCT,10,73.3
JAMMU & KASHMIR,2004,NOV,11,23.3
JAMMU & KASHMIR,2004,DEC,12,42.4
JAMMU & KASHMIR,2005,JAN,1,296.0
JAMMU & KASHMIR,2005,FEB,2,403.5
JAMMU & KASHMIR,2005,MAR,3,189.7
JAMMU & KASHMIR,2005,APR,4,64.9
JAMMU & KASHMIR,2005,MAY,5,92.0
JAMMU & KASHMIR,2005,JUN,6,41.6
JAMMU & KASHMIR,2005,JUL,7,440.3
JAMMU & KASHMIR,2005,AUG,8,77.7
JAMMU & KASHMIR,2005,SEP,9,50.0
JAMMU & KASHMIR,2005,OCT,10,14.6
JAMMU & KASHMIR,2005,NOV,11,21.8
JAMMU & KASHMIR,2005,DEC,12,0.5
JAMMU & KASHMIR,2006,JAN,1,200.3
JAMMU & KASHMIR,2006,FEB,2,92.3
JAMMU & KASHMIR,2006,MAR,3,96.8
JAMMU & KASHMIR,2006,APR,4,34.4
JAMMU & KASHMIR,2006,MAY,5,43.8
JAMMU & KASHMIR,2006,JUN,6,74.3
JAMMU & KASHMIR,2006,JUL,7,209.0
JAMMU & KASHMIR,2006,AUG,8,331.5
JAMMU & KASHMIR,2006,SEP,9,203.0
JAMMU & KASHMIR,2006,OCT,10,46.2
JAMMU & KASHMIR,2006,NOV,11,72.5
JAMMU & KASHMIR,2006,DEC,12,115.8
JAMMU & KASHMIR,2007,JAN,1,12.3
JAMMU & KASHMIR,2007,FEB,2,116.7
JAMMU & KASHMIR,2007,MAR,3,259.3
JAMMU & KASHMIR,2007,APR,4,15.0
JAMMU & KASHMIR,2007,MAY,5,65.6
JAMMU & KASHMIR,2007,JUN,6,143.9
JAMMU & KASHMIR,2007,JUL,7,132.4
JAMMU & KASHMIR,2007,AUG,8,196.8
JAMMU & KASHMIR,2007,SEP,9,33.0
JAMMU & KASHMIR,2007,OCT,10,1.6
JAMMU & KASHMIR,2007,NOV,11,0.0
JAMMU & KASHMIR,2007,DEC,12,47.0
JAMMU & KASHMIR,2008,JAN,1,153.5
JAMMU & KASHMIR,2008,FEB,2,130.8
JAMMU & KASHMIR,2008,MAR,3,9.9
JAMMU & KASHMIR,2008,APR,4,97.7
JAMMU & KASHMIR,2008,MAY,5,63.3
JAMMU & KASHMIR,2008,JUN,6,134.9
JAMMU & KASHMIR,2008,JUL,7,266.3
JAMMU & KASHMIR,2008,AUG,8,166.0
JAMMU & KASHMIR,2008,SEP,9,44.7
JAMMU & KASHMIR,2008,OCT,10,42.4
JAMMU & KASHMIR,2008,NOV,11,25.2
JAMMU & KASHMIR,2008,DEC,12,89.8
JAMMU & KASHMIR,2009,JAN,1,120.3
JAMMU & KASHMIR,2009,FEB,2,117.9
JAMMU & KASHMIR,2009,MAR,3,63.7
JAMMU & KASHMIR,2009,APR,4,113.5
JAMMU & KASHMIR,2009,MAY,5,64.3
JAMMU & KASHMIR,2009,JUN,6,64.1
JAMMU & KASHMIR,2009,JUL,7,179.8
JAMMU & KASHMIR,2009,AUG,8,96.5
JAMMU & KASHMIR,2009,SEP,9,50.5
JAMMU & KASHMIR,2009,OCT,10,8.1
JAMMU & KASHMIR,2009,NOV,11,24.1
JAMMU & KASHMIR,2009,DEC,12,55.4
JAMMU & KASHMIR,2010,JAN,1,30.9
JAMMU & KASHMIR,2010,FEB,2,142.2
JAMMU & KASHMIR,2010,MAR,3,34.9
JAMMU & KASHMIR,2010,APR,4,63.9
JAMMU & KASHMIR,2010,MAY,5,128.3
JAMMU & KASHMIR,2010,JUN,6,67.4
JAMMU & KASHMIR,2010,JUL,7,137.3
JAMMU & KASHMIR,2010,AUG,8,253.2
JAMMU & KASHMIR,2010,SEP,9,65.0
JAMMU & KASHMIR,2010,OCT,10,25.0
JAMMU & KASHMIR,2010,NOV,11,13.6
JAMMU & KASHMIR,2010,DEC,12,36.1
JAMMU & KASHMIR,2011,JAN,1,43.4
JAMMU & KASHMIR,2011,FEB,2,211.6
JAMMU & KASHMIR,2011,MAR,3,97.8
JAMMU & KASHMIR,2011,APR,4,89.0
JAMMU & KASHMIR,2011,MAY,5,32.4
JAMMU & KASHMIR,2011,JUN,6,72.5
JAMMU & KASHMIR,2011,JUL,7,81.6
JAMMU & KASHMIR,2011,AUG,8,131.2
JAMMU & KASHMIR,2011,SEP,9,72.0
JAMMU & KASHMIR,2011,OCT,10,19.4
JAMMU & KASHMIR,2011,NOV,11,12.9
JAMMU & KASHMIR,2011,DEC,12,23.8
JAMMU & KASHMIR,2012,JAN,1,150.9
JAMMU & KASHMIR,2012,FEB,2,95.8
JAMMU & KASHMIR,2012,MAR,3,45.2
JAMMU & KASHMIR,2012,APR,4,86.6
JAMMU & KASHMIR,2012,MAY,5,48.9
JAMMU & KASHMIR,2012,JUN,6,32.6
JAMMU & KASHMIR,2012,JUL,7,118.8
JAMMU & KASHMIR,2012,AUG,8,264.9
JAMMU & KASHMIR,2012,SEP,9,106.7
JAMMU & KASHMIR,2012,OCT,10,15.7
JAMMU & KASHMIR,2012,NOV,11,10.8
JAMMU & KASHMIR,2012,DEC,12,57.8
JAMMU & KASHMIR,2013,JAN,1,52.2
JAMMU & KASHMIR,2013,FEB,2,136.4
JAMMU & KASHMIR,2013,MAR,3,41.9
JAMMU & KASHMIR,2013,APR,4,47.4
JAMMU & KASHMIR,2013,MAY,5,47.4
JAMMU & KASHMIR,2013,JUN,6,80.5
JAMMU & KASHMIR,2013,JUL,7,125.1
JAMMU & KASHMIR,2013,AUG,8,219.1
JAMMU & KASHMIR,2013,SEP,9,41.2
JAMMU & KASHMIR,2013,OCT,10,34.4
JAMMU & KASHMIR,2013,NOV,11,13.4
JAMMU & KASHMIR,2013,DEC,12,20.3
JAMMU & KASHMIR,2014,JAN,1,75.8
JAMMU & KASHMIR,2014,FEB,2,64.0
JAMMU & KASHMIR,2014,MAR,3,153.1
JAMMU & KASHMIR,2014,APR,4,76.1
JAMMU & KASHMIR,2014,MAY,5,52.7
JAMMU & KASHMIR,2014,JUN,6,25.3
JAMMU & KASHMIR,2014,JUL,7,100.5
JAMMU & KASHMIR,2014,AUG,8,134.6
JAMMU & KASHMIR,2014,SEP,9,362.8
JAMMU & KASHMIR,2014,OCT,10,32.2
JAMMU & KASHMIR,2014,NOV,11,14.1
JAMMU & KASHMIR,2014,DEC,12,2.3
JAMMU & KASHMIR,2015,JAN,1,27.9
JAMMU & KASHMIR,2015,FEB,2,187.2
JAMMU & KASHMIR,2015,MAR,3,341.4
JAMMU & KASHMIR,2015,APR,4,173.3
JAMMU & KASHMIR,2015,MAY,5,64.6
JAMMU & KASHMIR,2015,JUN,6,121.4
JAMMU & KASHMIR,2015,JUL,7,233.2
JAMMU & KASHMIR,2015,AUG,8,129.2
JAMMU & KASHMIR,2015,SEP,9,130.2
JAMMU & KASHMIR,2015,OCT,10,87.1
JAMMU & KASHMIR,2015,NOV,11,38.1
JAMMU & KASHMIR,2015,DEC,12,39.3
JHARKHAND,1901,JAN,1,92.7
JHARKHAND,1901,FEB,2,66.6
JHARKHAND,1901,MAR,3,11.1
JHARKHAND,1901,APR,4,18.4
JHARKHAND,1901,MAY,5,33.5
JHARKHAND,1901,JUN,6,70.9
JHARKHAND,1901,JUL,7,269.4
JHARKHAND,1901,AUG,8,415.1
JHARKHAND,1901,SEP,9,248.0
JHARKHAND,1901,OCT,10,37.3
JHARKHAND,1901,NOV,11,11.5
JHARKHAND,1901,DEC,12,0.0
JHARKHAND,1902,JAN,1,4.2
JHARKHAND,1902,FEB,2,7.7
JHARKHAND,1902,MAR,3,13.2
JHARKHAND,1902,APR,4,28.5
JHARKHAND,1902,MAY,5,59.8
JHARKHAND,1902,JUN,6,89.9
JHARKHAND,1902,JUL,7,456.1
